ReturnId,AY,ParentCompany,CompanyName,CompanyLocation,EventName,AuthorityName,Ground,Income,Assessed Income,Difference,ContingentLiability,WinProbability
6221,2015-2016,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,231,NA,0,NA,low chances of winning
6222,2016-2017,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,200,NA,0,NA,high chances of winning
6223,2017-2018,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,205,NA,0,NA,low chances of winning
6224,2013-2014,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,80,NA,0,NA,high chances of winning
6225,2014-2015,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,140,NA,0,NA,moderate chances of winning 
6226,2015-2016,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,140,NA,0,NA,low chances of winning
6227,2016-2017,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,149,NA,0,NA,moderate chances of winning 
6228,2017-2018,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,201,NA,0,NA,low chances of winning
6229,2017-2018,Sam group,Strategy And Operations,Delhi,Assessment order Received,Assessing officer,Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
6230,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,CIT(A),Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
6231,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,CIT(A),Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
6232,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,ITAT,Interest on income tax refund,201,220,19,Possible,low chances of winning
6233,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,ITAT,Interest on income tax refund,201,220,19,Possible,high chances of winning
6234,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,High Court,Interest on income tax refund,201,220,19,Possible,low chances of winning
6235,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,High Court,Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
6236,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,Supreme Court,Interest on income tax refund,201,220,19,Possible,high chances of winning
6237,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,Supreme Court,Interest on income tax refund,201,220,19,Possible,high chances of winning
6238,2013-2014,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,100,NA,0,NA,moderate chances of winning 
6239,2014-2015,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,120,NA,0,NA,moderate chances of winning 
6240,2014-2015,Sam group,Tax Services,Delhi,Assessment order Received,Assessing officer,Bond Issue Expenses,120,140,20,Probable,low chances of winning
6241,2014-2015,Sam group,Tax Services,Delhi,Appeal filed,CIT(A),Bond Issue Expenses,120,140,20,Probable,high chances of winning
6242,2014-2015,Sam group,Tax Services,Delhi,Appeal Order Received,CIT(A),Bond Issue Expenses,120,140,20,Probable,low chances of winning
6243,2015-2016,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,140,NA,0,NA,moderate chances of winning 
6244,2016-2017,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,80,NA,0,NA,high chances of winning
6245,2017-2018,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,130,NA,0,NA,high chances of winning
6246,2017-2018,Sam group,Tax Services,Delhi,Assessment order Received,Assessing officer,Addition to capital gains,130,147,17,Possible,high chances of winning
6247,2017-2018,Sam group,Tax Services,Delhi,Appeal filed,CIT(A),Addition to capital gains,130,147,17,Possible,moderate chances of winning 
6248,2017-2018,Sam group,Tax Services,Delhi,Appeal Order Received,CIT(A),Addition to capital gains,130,147,17,Possible,high chances of winning
6249,2017-2018,Sam group,Tax Services,Delhi,Appeal filed,ITAT,Addition to capital gains,130,147,17,Possible,high chances of winning
6250,2017-2018,Sam group,Tax Services,Delhi,Appeal Order Received,ITAT,Addition to capital gains,130,147,17,Possible,low chances of winning
6251,2017-2018,Sam group,Tax Services,Delhi,Appeal filed,High Court,Addition to capital gains,130,147,17,Possible,low chances of winning
6252,2017-2018,Sam group,Tax Services,Delhi,Appeal Order Received,High Court,Addition to capital gains,130,147,17,Possible,low chances of winning
6253,2013-2014,Sam group,Consulting,Delhi,Return Filed,self,No Ground,120,NA,0,NA,low chances of winning
6254,2013-2014,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Preliminary Expenses,120,135,15,Possible,high chances of winning
6255,2013-2014,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Preliminary Expenses,120,135,15,Possible,low chances of winning
6256,2013-2014,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Preliminary Expenses,120,135,15,Possible,moderate chances of winning 
6257,2013-2014,Sam group,Consulting,Delhi,Appeal filed,ITAT,Preliminary Expenses,120,135,15,Possible,high chances of winning
6258,2013-2014,Sam group,Consulting,Delhi,Appeal Order Received,ITAT,Preliminary Expenses,120,135,15,Possible,high chances of winning
6259,2013-2014,Sam group,Consulting,Delhi,Appeal filed,High Court,Preliminary Expenses,120,135,15,Possible,low chances of winning
6260,2013-2014,Sam group,Consulting,Delhi,Appeal Order Received,High Court,Preliminary Expenses,120,135,15,Possible,low chances of winning
6261,2014-2015,Sam group,Consulting,Delhi,Return Filed,self,No Ground,200,NA,0,NA,high chances of winning
6262,2014-2015,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Bond Issue Expenses,200,240,40,Remote,high chances of winning
6263,2014-2015,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Bond Issue Expenses,200,240,40,Remote,moderate chances of winning 
6264,2014-2015,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Bond Issue Expenses,200,240,40,Remote,high chances of winning
6265,2015-2016,Sam group,Consulting,Delhi,Return Filed,self,No Ground,240,NA,0,NA,low chances of winning
6266,2016-2017,Sam group,Consulting,Delhi,Return Filed,self,No Ground,200,NA,0,NA,low chances of winning
6267,2016-2017,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Addition to capital gains,200,225,25,Probable,high chances of winning
6268,2016-2017,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Addition to capital gains,200,225,25,Probable,low chances of winning
6269,2016-2017,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Addition to capital gains,200,225,25,Probable,low chances of winning
6270,2016-2017,Sam group,Consulting,Delhi,Appeal filed,ITAT,Addition to capital gains,200,225,25,Probable,high chances of winning
6271,2016-2017,Sam group,Consulting,Delhi,Appeal Order Received,ITAT,Addition to capital gains,200,225,25,Probable,moderate chances of winning 
6272,2017-2018,Sam group,Consulting,Delhi,Return Filed,self,No Ground,220,NA,0,NA,low chances of winning
6273,2017-2018,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Bond Issue Expenses,220,228,8,Possible,moderate chances of winning 
6274,2017-2018,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Bond Issue Expenses,220,228,8,Possible,high chances of winning
6275,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Bond Issue Expenses,220,228,8,Possible,moderate chances of winning 
6276,2017-2018,Sam group,Consulting,Delhi,Appeal filed,ITAT,Bond Issue Expenses,220,228,8,Possible,low chances of winning
6277,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,ITAT,Bond Issue Expenses,220,228,8,Possible,high chances of winning
6278,2017-2018,Sam group,Consulting,Delhi,Appeal filed,High Court,Bond Issue Expenses,220,228,8,Possible,high chances of winning
6279,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,High Court,Bond Issue Expenses,220,228,8,Possible,high chances of winning
6280,2017-2018,Sam group,Consulting,Delhi,Appeal filed,Supreme Court,Bond Issue Expenses,220,228,8,Possible,low chances of winning
6281,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,Supreme Court,Bond Issue Expenses,220,228,8,Possible,high chances of winning
6282,2013-2014,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,117,NA,0,NA,high chances of winning
6283,2014-2015,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,152,NA,0,NA,moderate chances of winning 
6284,2015-2016,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,231,NA,0,NA,low chances of winning
6285,2016-2017,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,200,NA,0,NA,high chances of winning
6286,2017-2018,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,205,NA,0,NA,low chances of winning
6287,2013-2014,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,80,NA,0,NA,high chances of winning
6288,2014-2015,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,140,NA,0,NA,moderate chances of winning 
6289,2015-2016,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,140,NA,0,NA,low chances of winning
6290,2016-2017,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,149,NA,0,NA,moderate chances of winning 
6291,2017-2018,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,201,NA,0,NA,low chances of winning
6292,2017-2018,Sam group,Strategy And Operations,Delhi,Assessment order Received,Assessing officer,Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
6293,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,CIT(A),Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
6294,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,CIT(A),Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
6295,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,ITAT,Interest on income tax refund,201,220,19,Possible,low chances of winning
6296,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,ITAT,Interest on income tax refund,201,220,19,Possible,high chances of winning
6297,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,High Court,Interest on income tax refund,201,220,19,Possible,low chances of winning
6298,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,High Court,Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
6299,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,Supreme Court,Interest on income tax refund,201,220,19,Possible,high chances of winning
6300,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,Supreme Court,Interest on income tax refund,201,220,19,Possible,high chances of winning
6301,2013-2014,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,100,NA,0,NA,moderate chances of winning 
6302,2014-2015,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,120,NA,0,NA,moderate chances of winning 
6303,2014-2015,Sam group,Tax Services,Delhi,Assessment order Received,Assessing officer,Bond Issue Expenses,120,140,20,Probable,low chances of winning
6304,2014-2015,Sam group,Tax Services,Delhi,Appeal filed,CIT(A),Bond Issue Expenses,120,140,20,Probable,high chances of winning
6305,2014-2015,Sam group,Tax Services,Delhi,Appeal Order Received,CIT(A),Bond Issue Expenses,120,140,20,Probable,low chances of winning
6306,2015-2016,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,140,NA,0,NA,moderate chances of winning 
6307,2016-2017,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,80,NA,0,NA,high chances of winning
6308,2017-2018,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,130,NA,0,NA,high chances of winning
6309,2017-2018,Sam group,Tax Services,Delhi,Assessment order Received,Assessing officer,Addition to capital gains,130,147,17,Possible,high chances of winning
6310,2017-2018,Sam group,Tax Services,Delhi,Appeal filed,CIT(A),Addition to capital gains,130,147,17,Possible,moderate chances of winning 
6311,2017-2018,Sam group,Tax Services,Delhi,Appeal Order Received,CIT(A),Addition to capital gains,130,147,17,Possible,high chances of winning
6312,2017-2018,Sam group,Tax Services,Delhi,Appeal filed,ITAT,Addition to capital gains,130,147,17,Possible,high chances of winning
6313,2017-2018,Sam group,Tax Services,Delhi,Appeal Order Received,ITAT,Addition to capital gains,130,147,17,Possible,low chances of winning
6314,2017-2018,Sam group,Tax Services,Delhi,Appeal filed,High Court,Addition to capital gains,130,147,17,Possible,low chances of winning
6315,2017-2018,Sam group,Tax Services,Delhi,Appeal Order Received,High Court,Addition to capital gains,130,147,17,Possible,low chances of winning
6316,2013-2014,Sam group,Consulting,Delhi,Return Filed,self,No Ground,120,NA,0,NA,low chances of winning
6317,2013-2014,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Preliminary Expenses,120,135,15,Possible,high chances of winning
6318,2013-2014,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Preliminary Expenses,120,135,15,Possible,low chances of winning
6319,2013-2014,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Preliminary Expenses,120,135,15,Possible,moderate chances of winning 
6320,2013-2014,Sam group,Consulting,Delhi,Appeal filed,ITAT,Preliminary Expenses,120,135,15,Possible,high chances of winning
6321,2013-2014,Sam group,Consulting,Delhi,Appeal Order Received,ITAT,Preliminary Expenses,120,135,15,Possible,high chances of winning
6322,2013-2014,Sam group,Consulting,Delhi,Appeal filed,High Court,Preliminary Expenses,120,135,15,Possible,low chances of winning
6323,2013-2014,Sam group,Consulting,Delhi,Appeal Order Received,High Court,Preliminary Expenses,120,135,15,Possible,low chances of winning
6324,2014-2015,Sam group,Consulting,Delhi,Return Filed,self,No Ground,200,NA,0,NA,high chances of winning
6325,2014-2015,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Bond Issue Expenses,200,240,40,Remote,high chances of winning
6326,2014-2015,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Bond Issue Expenses,200,240,40,Remote,moderate chances of winning 
6327,2014-2015,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Bond Issue Expenses,200,240,40,Remote,high chances of winning
6328,2015-2016,Sam group,Consulting,Delhi,Return Filed,self,No Ground,240,NA,0,NA,low chances of winning
6329,2016-2017,Sam group,Consulting,Delhi,Return Filed,self,No Ground,200,NA,0,NA,low chances of winning
6330,2016-2017,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Addition to capital gains,200,225,25,Probable,high chances of winning
6331,2016-2017,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Addition to capital gains,200,225,25,Probable,low chances of winning
6332,2016-2017,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Addition to capital gains,200,225,25,Probable,low chances of winning
6333,2016-2017,Sam group,Consulting,Delhi,Appeal filed,ITAT,Addition to capital gains,200,225,25,Probable,high chances of winning
6334,2016-2017,Sam group,Consulting,Delhi,Appeal Order Received,ITAT,Addition to capital gains,200,225,25,Probable,moderate chances of winning 
6335,2017-2018,Sam group,Consulting,Delhi,Return Filed,self,No Ground,220,NA,0,NA,low chances of winning
6336,2017-2018,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Bond Issue Expenses,220,228,8,Possible,moderate chances of winning 
6337,2017-2018,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Bond Issue Expenses,220,228,8,Possible,high chances of winning
6338,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Bond Issue Expenses,220,228,8,Possible,moderate chances of winning 
6339,2017-2018,Sam group,Consulting,Delhi,Appeal filed,ITAT,Bond Issue Expenses,220,228,8,Possible,low chances of winning
6340,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,ITAT,Bond Issue Expenses,220,228,8,Possible,high chances of winning
6341,2017-2018,Sam group,Consulting,Delhi,Appeal filed,High Court,Bond Issue Expenses,220,228,8,Possible,high chances of winning
